goodsId,name,publisher,price,detailUrl,gameOs,cid,pid,systemCid,sceneId,totalFiveStarGenerals,sTactics,seasonStartDays,experiencedSeasons,specialOrangeEquipment,recruitmentCurrent,recruitmentTarget,transferStatus,wantedCount,publishedAgo,detailScrapeStatus,detailError,detailHeroCount,detailUniqueHeroCount,importantHeroMatchedCount,sp曹操,sp貂蝉,sp卢植,sp关羽,sp法正,马岱,刘备,sp马超,sp皇甫嵩,许攸,sp荀彧,sp郭嘉,贾诩,荀攸,孙尚香,孙权,凌统,周泰,sp周瑜,陆逊,sp吕蒙,sp诸葛亮,关兴,张苞,诸葛亮,sp袁绍,沮授,sp朱儁,庞统,姜维,关羽,关银屏,张飞,sp黄月英,司马懿,曹操,满宠,张角,左慈,于吉,张辽,郭嘉,王元姬,诸葛恪
商品ID,商品标题,卖家,价格,商品链接,游戏系统,类目ID,父类目ID,系统类目ID,场景ID,橙色武将数量,S战法数量,赛季开始时间,经历赛季,特技橙装数量,求贤当前值,求贤目标值,转区状态,想要人数,发布时间,详情采集状态,详情采集错误,武将记录数,去重武将数,重要武将命中数,sp曹操,sp貂蝉,sp卢植,sp关羽,sp法正,马岱,刘备,sp马超,sp皇甫嵩,许攸,sp荀彧,sp郭嘉,贾诩,荀攸,孙尚香,孙权,凌统,周泰,sp周瑜,陆逊,sp吕蒙,sp诸葛亮,关兴,张苞,诸葛亮,sp袁绍,沮授,sp朱儁,庞统,姜维,关羽,关银屏,张飞,sp黄月英,司马懿,曹操,满宠,张角,左慈,于吉,张辽,郭嘉,王元姬,诸葛恪
1780646453699602,1956服 PK25042 赛季开始59天,PK25042|1956服 殚诚毕虑,58000,https://www.jiaoyimao.com/jg1009207/1780646453699602.html?isGray=true,安卓,1844430,1844418,1583289698165007,750,1240,130,59,29,102,1549,3300,可跨区转服,38,,success,,159,127,58,典藏5红,动态5红,0红,典藏5红,典藏5红,典藏1红,5红,典藏5红,动态5红,动态5红,典藏动态5红,典藏5红,动态5红,5红,典藏5红,5红,典藏5红,典藏5红,5红,动态5红,典藏5红,典藏5红,典藏5红,典藏5红,动态5红,典藏5红,5红,典藏5红,动态5红,典藏5红,典藏5红,典藏5红,典藏5红,典藏5红,典藏5红,典藏4红,典藏5红,典藏5红,5红,5红,典藏5红,典藏5红,4红,典藏5红
1780545264493955,4570服 PK25143 赛季开始24天,PK25143|4570服 回春妙手,76666,https://www.jiaoyimao.com/jg1009207/1780545264493955.html?isGray=true,安卓,1844430,1844418,1583289698165007,750,1155,126,24,27,89,2138,3300,可跨区转服,29,,success,,142,110,59,典藏5红,典藏4红,2红,典藏5红,典藏5红,典藏5红,5红,典藏5红,动态5红,4红,典藏5红,典藏5红,动态5红,3红,典藏5红,5红,典藏5红,典藏5红,典藏5红,动态5红,典藏5红,典藏5红,典藏5红,典藏5红,5红,典藏5红,5红,典藏5红,动态5红,典藏5红,典藏5红,典藏5红,典藏5红,0红,典藏5红,典藏5红,典藏5红,典藏5红,动态5红,5红,典藏5红,典藏5红,3红,典藏5红
1779647942391006,4270服 PK25126 赛季开始24天,PK25126|4270服 来鸿去燕,48888,https://www.jiaoyimao.com/jg1009207/1779647942391006.html?isGray=true,安卓,1844430,1844418,1583289698165007,750,1024,130,24,26,60,503,3300,可跨区转服,18,,success,,158,116,57,典藏3红,典藏1红,典藏0红,动态5红,动态5红,典藏2红,5红,典藏5红,典藏5红,动态5红,典藏5红,典藏5红,动态5红,0,典藏5红,0红,典藏5红,典藏5红,2红,动态5红,动态5红,典藏5红,典藏5红,典藏5红,动态5红,典藏5红,动态5红,动态5红,动态5红,典藏5红,典藏5红,典藏5红,4红,5红,典藏5红,典藏1红,典藏5红,4红,动态5红,0,典藏5红,典藏5红,2红,典藏5红
1779874922196405,4109服 PK25066 赛季开始52天,PK25066|4109服 枕流漱石,180,https://www.jiaoyimao.com/jg1009207/1779874922196405.html?isGray=true,安卓,1844430,1844418,1583289221280506,750,261,64,52,14,10,595,2100,可跨区转服,,,success,,86,70,21,0,0,0,0,0,0,0红,0红,0,0红,0红,0,0红,0红,1红,1红,0,0,0,0红,典藏0红,0,0,0红,0,0,1红,0红,0,0,0红,0,0红,典藏2红,0,0红,典藏3红,0红,0,0,0,2红,0,2红
1779967968836490,1522服 PK25037 赛季开始59天,PK25037|1522服 势成水火,3888,https://www.jiaoyimao.com/jg1009207/1779967968836490.html?isGray=true,安卓,1844430,1844418,1583289698165007,750,596,113,59,24,50,956,2700,103天后可跨区转服,5,,success,,162,100,40,0,典藏0红,0,0,典藏0红,1红,0红,典藏5红,动态1红,动态1红,0,典藏1红,0红,0,典藏4红,2红,1红,典藏1红,典藏2红,2红,2红,典藏1红,典藏5红,典藏2红,3红,1红,0,典藏0红,0红,0红,典藏3红,3红,5红,0,典藏2红,0,0红,动态5红,动态5红,动态5红,0红,3红,1红,典藏2红
1779941069600029,5469服 PK25119 赛季开始31天,PK25119|5469服 洪炉点雪,500,https://www.jiaoyimao.com/jg1009207/1779941069600029.html?isGray=true,安卓,1844430,1844418,1583289221280506,750,309,60,31,7,13,1226,2100,可跨区转服,3,,success,,130,103,31,0,0红,0,1红,0红,1红,1红,0,0红,1红,0红,0红,0,0红,0红,0,0红,1红,0,0红,0红,0,0,典藏0红,0红,0,1红,0红,0红,0,0红,典藏1红,2红,0,动态1红,0红,动态1红,0,0,0,0红,典藏0红,0红,1红
1779898652545220,4559服 PK21293 赛季开始24天,PK21293|4559服 月地云阶,888,https://www.jiaoyimao.com/jg1009207/1779898652545220.html?isGray=true,安卓,1844430,1844418,1583289221280506,750,178,55,24,11,17,1679,2100,可跨区转服,6,,success,,43,36,21,0,0,0,0红,0,0,0红,动态3红,0,动态5红,典藏1红,1红,0红,0红,0,0,0,0,0,0,0,典藏0红,典藏1红,0红,0,0红,0,典藏0红,0,0,0,0红,0红,0,典藏0红,0,1红,0红,0红,0红,0,0红,0,0
1779952326015505,安徽8服 PK25214 赛季开始3天,PK25214|安徽8服 醉翁亭,3288,https://www.jiaoyimao.com/jg1009207/1779952326015505.html?isGray=true,安卓,1844430,1844418,1583289698165007,750,635,111,3,28,90,537,3000,可跨区转服,13,,success,,141,103,44,0,0红,0,2红,0,典藏1红,1红,0,0红,1红,4红,典藏0红,2红,0红,典藏2红,2红,1红,3红,典藏0红,1红,0红,0,0,0红,5红,动态5红,动态5红,典藏5红,0红,典藏3红,1红,典藏动态5红,典藏5红,典藏0红,典藏5红,典藏4红,典藏3红,动态5红,动态4红,3红,0红,典藏5红,0红,典藏5红
1780011291378001,5900服 PK21284 赛季开始59天,PK21284|5900服 皓齿明眸,288,https://www.jiaoyimao.com/jg1009207/1780011291378001.html?isGray=true,安卓,1844430,1844418,1583289221280506,750,130,45,59,3,8,1361,1800,可跨区转服,,,success,,69,42,10,0,0,0红,1红,0,0,0红,0,0,0,0,0红,0,0,0,0,0,0,0,0,0,0,0红,0红,0,0,0,0,0,0,0,0,4红,0,0,0红,0,0,0,0,0,0红,0红,0
1780036157423775,4567服 PK25135 赛季开始24天,PK25135|4567服 华星秋月,9935,https://www.jiaoyimao.com/jg1009207/1780036157423775.html?isGray=true,安卓,1844430,1844418,1583289221280506,750,1001,124,24,30,78,1227,3000,可跨区转服,4,,success,,284,161,51,0,0,0,典藏5红,1红,0红,2红,动态0红,2红,2红,动态3红,2红,1红,4红,典藏4红,0,典藏5红,2红,典藏5红,动态5红,典藏1红,典藏4红,典藏5红,典藏3红,1红,典藏动态5红,4红,动态2红,动态5红,典藏4红,典藏5红,动态5红,动态5红,3红,典藏5红,典藏2红,3红,动态5红,动态4红,5红,典藏5红,典藏5红,5红,典藏5红
1779873487972704,3009服 PK25170 赛季开始17天,PK25170|3009服 心无旁骛,800,https://www.jiaoyimao.com/jg1009207/1779873487972704.html?isGray=true,安卓,1844430,1844418,1583289698165007,750,360,84,17,19,43,161,2400,153天后可跨区转服,4,,success,,68,55,31,0,0,0,0红,0,0,0,0红,典藏1红,动态5红,典藏5红,典藏0红,0红,0,0,0红,1红,典藏1红,0,1红,典藏1红,典藏0红,0红,0红,2红,典藏3红,0红,0红,0,0,2红,1红,典藏5红,0,0红,0,动态5红,0红,0红,0,典藏0红,0红,0,0红
1779922283649069,3666服 PK25087 赛季开始45天,PK25087|3666服 深秋无痕,400,https://www.jiaoyimao.com/jg1009207/1779922283649069.html?isGray=true,安卓,1844430,1844418,1583289698165007,750,330,85,45,17,39,403,2400,,18,,success,,102,64,26,0红,0,0红,1红,0,0红,0红,0,0,0,0红,0,1红,0,0,4红,0,0红,0,0,典藏0红,典藏2红,0红,0,0红,动态2红,1红,0,0,0,0,典藏5红,5红,0,典藏2红,典藏0红,典藏3红,2红,2红,1红,0,0红,0,0红
1779986369437072,6026服 PK21287 赛季开始52天,PK21287|6026服 鸾翔凤集,150,https://www.jiaoyimao.com/jg1009207/1779986369437072.html?isGray=true,安卓,1844430,1844418,1583289221280506,750,87,28,52,2,4,649,1800,可跨区转服,,,success,,52,38,9,0,0,0红,0,0,0红,1红,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0红,0,0,0,0,0红,0红,0,2红,0,0红,0红,0,0,0,0,0,0,0,0
1779902351046471,6033服 PK21287 赛季开始52天,PK21287|6033服 志在四方,600,https://www.jiaoyimao.com/jg1009207/1779902351046471.html?isGray=true,安卓,1844430,1844418,1583289221280506,750,114,37,52,2,3,927,1800,可跨区转服,1,,success,,66,48,11,0,0,0红,0红,0,0,0,0,0,0,0,0,0,0,1红,0红,0红,0红,0,0,0,0,0,0,0红,0,0,0,0,0红,0红,0,0红,0,0,0,0,0,0红,0,0,0,0,0
1779719603941867,5860服 PK21303 赛季开始10天,PK21303|5860服 芝焚蕙叹,497,https://www.jiaoyimao.com/jg1009207/1779719603941867.html?isGray=true,安卓,1844430,1844418,1583289698165007,750,145,42,10,4,10,1499,1800,163天后可跨区转服,,,success,,78,58,13,0,0,0,1红,0,0,0,0,0红,0,0,0,0,0红,0,0,0,0,0红,0,1红,0,0红,0,0,0,0,典藏1红,0,0,0红,0红,2红,0,0,0,0,0,0红,0,0,0红,0,0
1779762974173520,5263服 PK25217 赛季开始3天,PK25217|5263服 银烛秋光,46666,https://www.jiaoyimao.com/jg1009207/1779762974173520.html?isGray=true,安卓,1844430,1844418,1583289221280506,750,876,114,3,9,50,1569,2700,160天后可跨区转服,7,,success,,142,105,44,典藏0红,动态2红,0,动态5红,动态3红,动态2红,1红,典藏动态5红,典藏5红,动态2红,动态3红,典藏4红,动态4红,5红,4红,0红,典藏4红,典藏5红,1红,动态1红,典藏5红,典藏3红,典藏4红,典藏5红,动态5红,典藏5红,0,0红,动态4红,典藏5红,0,3红,典藏5红,0红,典藏5红,典藏5红,动态5红,典藏5红,动态5红,5红,典藏5红,典藏5红,5红,典藏5红
1779709883398558,5436服 PK25119 赛季开始31天,PK25119|5436服 照萤映雪,46666,https://www.jiaoyimao.com/jg1009207/1779709883398558.html?isGray=true,安卓,1844430,1844418,1583289698165007,750,1212,109,31,10,74,1739,3000,62天后可跨区转服,96,,success,,242,177,63,0,典藏2红,典藏0红,典藏5红,典藏5红,典藏5红,5红,典藏5红,典藏5红,动态5红,典藏5红,典藏2红,动态5红,0红,典藏5红,0红,典藏5红,典藏5红,典藏5红,动态5红,典藏4红,典藏5红,典藏5红,典藏5红,5红,典藏2红,2红,典藏2红,动态5红,典藏5红,5红,典藏动态5红,典藏5红,典藏5红,典藏5红,5红,4红,5红,5红,5红,典藏5红,典藏5红,动态5红,5红
1781509559442136,6335服 赛季开始36天,6335服 钟鼎人家|6335服 钟鼎人家,100000,https://www.jiaoyimao.com/jg1009207/1781509559442136.html?isGray=true,安卓,1844430,1844418,1583289698165007,750,244,32,36,0,3,1178,1800,,,2小时前发布,success,,98,81,15,0,0,0红,0,0,0红,3红,0,0,0红,0,0,0,0,0,0红,0,0,0,0,0,0,0,0,5红,0,0,0,0,0,0红,0,5红,0,0,4红,0,0红,0红,0红,0,3红,0,0
1781512235157882,2810服 PK21298 赛季开始17天,PK21298|2810服 喜从天降,58600,https://www.jiaoyimao.com/jg1009207/1781512235157882.html?isGray=true,安卓,1844430,1844418,1583289698165007,750,769,123,17,22,64,630,3300,可跨区转服,,1小时前发布,success,,154,113,43,典藏4红,典藏4红,典藏5红,典藏4红,典藏5红,0红,1红,典藏4红,典藏5红,3红,典藏3红,4红,动态2红,0,典藏0红,4红,典藏3红,典藏5红,动态3红,动态5红,典藏3红,3红,典藏5红,典藏5红,动态5红,3红,0,0,动态5红,动态5红,0红,0红,0红,0,0,典藏5红,动态0红,典藏0红,0,0,典藏5红,0,动态5红,典藏5红
1781406838912817,6290服 赛季开始59天,6290服 争霸九州|6290服 争霸九州,288888,https://www.jiaoyimao.com/jg1009207/1781406838912817.html?isGray=true,安卓,1844430,1844418,1583289698165007,750,807,50,59,0,14,1955,2100,,21,,success,,230,144,22,0,0,动态5红,0,0,动态5红,5红,0,0,动态2红,0,0,0,0,0,5红,0,0,0,动态5红,0,0,0,0,动态5红,0,0,0,0,0,5红,0,动态5红,0,0,4红,0,动态3红,动态3红,动态0红,0,5红,0,0
1779961208804711,4022服 PK25053 赛季开始52天,PK25053|4022服 爱民如子,1707,https://www.jiaoyimao.com/jg1009207/1779961208804711.html?isGray=true,安卓,1844430,1844418,1583289698165007,750,424,116,52,27,47,1912,2700,118天后可跨区转服,38,,success,,54,37,22,典藏0红,典藏3红,0,动态1红,典藏2红,0,0红,动态0红,典藏4红,1红,0,0,0红,0,0,2红,典藏3红,典藏3红,1红,0,典藏3红,0,0,0,0红,0,0,0,0,典藏2红,0,0红,0,0,典藏3红,0,典藏3红,动态5红,动态5红,0,0,0,0,1红
1779855597037483,4375服 PK25137 赛季开始24天,PK25137|4375服 期颐之寿,4999,https://www.jiaoyimao.com/jg1009207/1779855597037483.html?isGray=true,安卓,1844430,1844418,1583289221280506,750,552,114,24,27,73,176,3000,47天后可跨区转服,5,,success,,112,78,36,0,0,0,1红,0红,典藏1红,0红,0,2红,3红,典藏1红,典藏1红,1红,0,典藏4红,0,典藏2红,2红,0,0红,0,典藏0红,0红,0红,动态5红,0,0,0,动态3红,典藏5红,典藏5红,动态5红,动态5红,0,典藏5红,典藏5红,典藏5红,5红,0红,0,典藏1红,典藏0红,0,典藏0红
1779996402229028,3575服 PK25062 赛季开始52天,PK25062|3575服 始终如一,120,https://www.jiaoyimao.com/jg1009207/1779996402229028.html?isGray=true,安卓,1844430,1844418,1583289221280506,750,204,61,52,15,20,1851,2100,可跨区转服,2,,success,,32,17,7,0,0,0,典藏1红,0,0,0,0,典藏0红,0,动态0红,典藏1红,动态0红,0,0,0,0,0,0,0,典藏0红,0,0,0,0,0红,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779955164669773,4168服 PK19291 赛季开始24天,PK19291|4168服 万事大吉,435,https://www.jiaoyimao.com/jg1009207/1779955164669773.html?isGray=true,安卓,1844430,1844418,1583289221280506,750,333,65,24,13,45,391,2400,可跨区转服,4,,success,,164,109,36,0,0红,0,典藏0红,0红,0红,0红,动态2红,0,0,1红,0红,0,0红,典藏0红,0红,0,0红,0,0红,典藏0红,0,典藏0红,0红,0红,0红,0红,0,0红,3红,0红,2红,典藏2红,0红,0红,0,1红,4红,1红,0红,0红,0红,1红,3红
1779843501745215,4515服 PK21292 赛季开始24天,PK21292|4515服 鸿渐之仪,550,https://www.jiaoyimao.com/jg1009207/1779843501745215.html?isGray=true,安卓,1844430,1844418,1583289221280506,750,295,75,24,27,48,627,2700,可跨区转服,5,,success,,69,50,28,0,0,0,典藏2红,0红,0红,0红,1红,1红,1红,动态2红,1红,0,0,0红,0,典藏0红,典藏2红,0,0,0,0,0红,0,0,动态2红,0红,0红,2红,典藏1红,0,0红,0红,0,0,典藏3红,0红,0红,0,0,典藏1红,典藏0红,0红,1红
1779866265326609,4953服 PK21294 赛季开始24天,PK21294|4953服 戮力上国,4500,https://www.jiaoyimao.com/jg1009207/1779866265326609.html?isGray=true,安卓,1844430,1844418,1583289698165007,750,328,92,24,22,43,2008,2700,146天后可跨区转服,,,success,,62,36,13,0,0,0,0,典藏1红,0,0,动态5红,典藏2红,动态0红,典藏1红,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0红,0,0,典藏5红,动态5红,0,0,0,0,动态4红,动态2红,动态4红,0,0,0,典藏0红
1779936323797574,6174服 S22074 赛季开始59天,S22074|6174服 言偃弦歌,66,https://www.jiaoyimao.com/jg1009207/1779936323797574.html?isGray=true,安卓,1844430,1844418,1583289221280506,750,64,7,59,1,3,488,1800,,,,success,,49,34,7,0,0,0,0,0,0,0,0,0,0红,0,0,0,0,0,0红,0,0,0,0,0,0,0,0,0红,0,0,0,0,0,0,0,0红,0,0,0,0,0红,0,0,0,0红,0,0
1779936315890561,5564服 PK25108 赛季开始37天,PK25108|5564服 肘行膝步,69,https://www.jiaoyimao.com/jg1009207/1779936315890561.html?isGray=true,安卓,1844430,1844418,1583289698165007,750,140,39,37,6,8,1409,1800,可跨区转服,1,,success,,65,40,9,0,0,0,0,0,0红,0红,0,0,0,0,0,0,0,0,0红,0,0,0,0红,典藏0红,0,0红,0,0,0,0,0,0,0,1红,0,2红,0,0,0,0,0,1红,0,0,0,0,0
1779792319337887,3854服 PK21285 赛季开始52天,PK21285|3854服 无影无踪,100,https://www.jiaoyimao.com/jg1009207/1779792319337887.html?isGray=true,安卓,1844430,1844418,1583289221280506,750,248,59,52,16,21,1185,2100,可跨区转服,1,,success,,112,75,24,0,0,0,典藏1红,0,0红,2红,0,0红,0,0,典藏0红,0,0,典藏0红,0红,典藏0红,2红,0,0红,0,0,0,0,0红,1红,0红,0红,0,0,0,0红,2红,典藏0红,0红,0红,典藏2红,动态0红,0,0,0,0,0红,0红
1779978937778196,4526服 PK25147 赛季开始24天,PK25147|4526服 挥翰临池,1998,https://www.jiaoyimao.com/jg1009207/1779978937778196.html?isGray=true,安卓,1844430,1844418,1583289221280506,750,569,106,24,27,73,2735,2700,可跨区转服,3,,success,,112,79,40,典藏0红,0,0红,典藏3红,0,典藏0红,0红,动态2红,典藏0红,0红,典藏5红,0红,0,0,0红,0,典藏4红,动态4红,0红,0红,5红,典藏0红,典藏3红,1红,3红,典藏4红,1红,典藏3红,2红,1红,4红,动态5红,5红,0,典藏0红,典藏0红,4红,动态5红,动态4红,动态5红,典藏2红,2红,4红,典藏4红
1779953019037363,蛇年四服 PK25108 赛季开始37天,PK25108|蛇年四服 大雪龙骑,68,https://www.jiaoyimao.com/jg1009207/1779953019037363.html?isGray=true,安卓,1844430,1844418,1583289221280506,750,179,40,37,6,11,1398,1800,可跨区转服,1,,success,,84,62,14,0,0,0,0,0,0,0,0,0,0红,0,0红,0红,0,0,0,0,0,0,0,0,0,0红,0,0,0,0红,0红,0,0,0红,0,1红,0红,0红,0红,0红,0红,0,0,0,0,0红,0
1779908122051017,245服 PK25048 赛季开始59天,PK25048|245服 狮子奋迅,765.39,https://www.jiaoyimao.com/jg1009207/1779908122051017.html?isGray=true,安卓,1844430,1844418,1583289221280506,750,385,62,59,25,21,290,2400,可跨区转服,,,success,,122,79,30,0,0,0,典藏0红,0,0红,0红,0,典藏0红,3红,0红,0,0红,0,2红,0,典藏2红,0红,0红,0,典藏0红,典藏1红,0,1红,0红,典藏1红,2红,0,0红,0,典藏3红,0红,典藏5红,典藏0红,典藏3红,0,1红,0,0,0红,0,0红,0红,典藏1红
1781508840396140,4358服 PK25129 赛季开始24天,PK25129|4358服 舞枪弄棒,62800,https://www.jiaoyimao.com/jg1009207/1781508840396140.html?isGray=true,安卓,1844430,1844418,1583289698165007,750,1072,111,24,15,107,507,3300,可跨区转服,,2小时前发布,success,,166,134,57,典藏5红,3红,典藏4红,典藏5红,典藏5红,0红,5红,典藏5红,典藏5红,动态5红,典藏5红,典藏4红,动态5红,0红,典藏5红,0,典藏4红,典藏5红,典藏5红,动态5红,典藏5红,5红,典藏5红,典藏5红,3红,典藏5红,5红,典藏5红,动态5红,典藏5红,典藏5红,5红,典藏5红,0红,典藏5红,典藏5红,典藏5红,3红,2红,5红,典藏5红,典藏5红,5红,典藏5红
1779719804348072,1096服 PK25013 赛季开始59天,PK25013|1096服 流星赶月,120000,https://www.jiaoyimao.com/jg1009207/1779719804348072.html?isGray=true,安卓,1844430,1844418,1583289698165007,750,1756,139,59,27,114,1380,3600,106天后可跨区转服,17,,success,,341,218,92,动态5红,典藏5红,典藏5红,典藏动态5红,典藏5红,典藏5红,5红,典藏5红,典藏5红,动态5红,典藏动态5红,典藏5红,动态5红,5红,典藏5红,5红,典藏5红,典藏5红,典藏5红,动态5红,典藏5红,典藏5红,典藏5红,典藏5红,动态5红,典藏5红,动态5红,典藏5红,动态5红,典藏动态5红,典藏5红,典藏动态5红,典藏5红,典藏5红,典藏5红,典藏5红,典藏动态5红,典藏5红,动态5红,动态5红,典藏5红,典藏5红,动态5红,典藏5红
1781515357246931,1678服 PK25010 赛季开始59天,PK25010|1678服 无懈可击,82222,https://www.jiaoyimao.com/jg1009207/1781515357246931.html?isGray=true,安卓,1844430,1844418,1583289698165007,750,1248,132,59,23,129,1934,3300,可跨区转服,,30分钟前发布,success,,214,148,72,典藏5红,典藏5红,典藏3红,典藏5红,典藏5红,典藏5红,5红,典藏5红,典藏5红,动态5红,典藏5红,典藏3红,动态5红,5红,典藏5红,5红,典藏5红,典藏5红,典藏5红,动态5红,典藏2红,0红,典藏5红,典藏5红,动态5红,典藏5红,动态5红,典藏5红,动态5红,典藏5红,典藏5红,典藏5红,典藏5红,典藏5红,典藏5红,典藏5红,典藏5红,典藏5红,动态5红,4红,典藏5红,典藏5红,4红,典藏5红
1779954840310406,5735服 PK25099 赛季开始45天,PK25099|5735服 甘棠遗爱,1500,https://www.jiaoyimao.com/jg1009207/1779954840310406.html?isGray=true,安卓,1844430,1844418,1583289221280506,750,219,48,45,4,5,443,2100,可跨区转服,1,,success,,97,76,19,0,0,0,0,0,0红,1红,动态0红,1红,0,1红,0,0,0红,0红,0红,0,0,0,1红,1红,0,0红,0红,0,3红,0,典藏0红,0,1红,0,0红,3红,0,3红,0,0,0,0,1红,0,0,0,0
1779888800362792,3698服 PK25060 赛季开始52天,PK25060|3698服 龙雕凤咀,499,https://www.jiaoyimao.com/jg1009207/1779888800362792.html?isGray=true,安卓,1844430,1844418,1583289698165007,750,229,58,52,13,14,828,2100,可跨区转服,6,,success,,87,62,17,0,0,0,0,0,0,0,动态2红,典藏0红,0红,0,0,0,0,0,0,0红,0红,0,0,0红,0,0红,0,0,0,0,0,0,0,0,1红,典藏5红,0,动态4红,0红,动态2红,0,0,1红,0,0红,0红,0红
1779885052992991,曹操主题12服 S22064 赛季开始80天,S22064|曹操主题12服 夏门行,100,https://www.jiaoyimao.com/jg1009207/1779885052992991.html?isGray=true,安卓,1844430,1844418,1583289698165007,750,68,17,80,1,1,443,1800,,,,success,,39,27,7,0,0,0,0,0,0红,0红,0,0,0红,0,0,0,0,0红,0,0,0,0,0,0,0,0,0,0红,0,1红,0,0,0,0,0,2红,0,0,0,0,0,0,0,0,0,0,0
1779974921264156,832服 PK21277 赛季开始59天,PK21277|832服 智名勇功,5500,https://www.jiaoyimao.com/jg1009207/1779974921264156.html?isGray=true,安卓,1844430,1844418,1583289221280506,750,603,90,59,23,53,1722,2700,105天后可跨区转服,1,,success,,170,109,41,典藏0红,0,0,典藏1红,典藏0红,0红,0红,典藏4红,动态0红,动态3红,1红,典藏0红,0红,4红,典藏3红,0,0红,典藏4红,0,0红,0,典藏4红,典藏3红,典藏4红,2红,0,1红,典藏0红,1红,典藏1红,典藏5红,3红,动态5红,1红,1红,0红,0红,动态5红,3红,2红,典藏3红,4红,4红,4红
1779876136838851,5544服 PK25106 赛季开始37天,PK25106|5544服 大胆无惧,2222,https://www.jiaoyimao.com/jg1009207/1779876136838851.html?isGray=true,安卓,1844430,1844418,1583289698165007,750,324,76,37,11,23,213,2400,124天后可跨区转服,1,,success,,117,85,24,0,0红,0,0,0,0红,0,动态3红,典藏1红,动态2红,0红,典藏1红,0红,0,0红,0红,0红,0,0,1红,0,0,0,0,0红,0红,0,0,0,0红,1红,0,5红,典藏0红,0红,0,2红,3红,0,0,0,0红,0红,1红
1779942328156400,4524服 PK19290 赛季开始24天,PK19290|4524服 河奔海聚,6650,https://www.jiaoyimao.com/jg1009207/1779942328156400.html?isGray=true,安卓,1844430,1844418,1583289221280506,750,771,103,24,27,62,1624,2700,可跨区转服,,,success,,209,140,42,0红,1红,0,0,0,0红,0红,典藏3红,典藏1红,动态3红,典藏2红,动态1红,1红,0红,典藏2红,0,0红,1红,0红,动态3红,0红,典藏0红,典藏2红,0红,动态2红,动态5红,0红,0红,动态4红,动态3红,典藏5红,典藏5红,动态4红,0红,典藏1红,0,1红,动态5红,动态5红,动态5红,0,典藏5红,0红,典藏4红
1779929355694072,4898服 PK25141 赛季开始24天,PK25141|4898服 陈师鞠旅,1600,https://www.jiaoyimao.com/jg1009207/1779929355694072.html?isGray=true,安卓,1844430,1844418,1583289698165007,750,300,77,24,25,31,626,2400,可跨区转服,3,,success,,86,57,31,0,0,0,动态3红,典藏1红,0,1红,0红,0,0,0红,0红,0,0,0,0,0,0,0,0红,0,1红,典藏0红,典藏0红,0红,2红,3红,典藏3红,0红,典藏0红,典藏0红,典藏1红,典藏4红,典藏0红,典藏1红,0红,1红,5红,1红,1红,典藏0红,0,0,0
1779985835258605,6329服 赛季开始39天,6329服 如兄如弟|6329服 如兄如弟,188,https://www.jiaoyimao.com/jg1009207/1779985835258605.html?isGray=true,安卓,1844430,1844418,1583289698165007,750,49,7,39,0,,222,1800,,,,success,,36,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0红,0,0,0,0红,0,0,0,0,0,0,0,0,0,0,0,0,0红,0,0,0,0,0,0,0,0,0红,0,0
1779885037484967,世家4服 PK25109 赛季开始37天,PK25109|世家4服 光耀门厅,50,https://www.jiaoyimao.com/jg1009207/1779885037484967.html?isGray=true,安卓,1844430,1844418,1583289698165007,750,112,30,37,3,5,769,1800,可跨区转服,,,success,,81,54,11,0,0,0,0,0,0,0,0,0,0红,0,0,0,0,0,0,0,0,0,1红,0,0,0,0,0红,0红,0红,0红,0红,0,0,0,0红,0,0,0红,0,0,0,0,0,1红,0红,0
1779896467251648,5148服 PK19284 赛季开始45天,PK19284|5148服 龙章凤姿,388,https://www.jiaoyimao.com/jg1009207/1779896467251648.html?isGray=true,安卓,1844430,1844418,1583289698165007,750,204,47,45,9,21,328,2100,可跨区转服,2,,success,,91,73,23,0,0,0,0红,0,0红,0,0,0,0,0红,0,0红,0,0红,1红,0红,1红,0,0红,0,0,0红,0,0红,0,3红,0红,1红,典藏2红,典藏0红,典藏3红,0,0,0红,1红,0,0红,0,0,0红,0,0红,0
1779868333657227,3480服 PK25080 赛季开始45天,PK25080|3480服 微言大义,750,https://www.jiaoyimao.com/jg1009207/1779868333657227.html?isGray=true,安卓,1844430,1844418,1583289698165007,750,454,78,45,18,29,1923,2100,95天后可跨区转服,,,success,,234,130,36,0,0,0,0红,0红,0红,0红,0红,0,2红,0红,0红,0红,0红,0红,0红,0红,2红,0红,0红,1红,0红,3红,1红,0,1红,1红,0,1红,0红,0,0红,3红,0红,0红,1红,2红,2红,0红,0,1红,1红,0红,1红
